Earnings Date,EPS Estimate,Reported EPS,fiscal_quarter_end,estimated_eps,actual_eps,fiscal_quarter,ticker
2020-04-29 20:00:00,1.27,1.4,2020-04-29,1.27,1.4,2020-Q2,MSFT
2020-07-22 20:00:00,1.37,1.46,2020-07-22,1.37,1.46,2020-Q3,MSFT
2020-10-27 20:00:00,1.54,1.82,2020-10-27,1.54,1.82,2020-Q4,MSFT
2021-01-26 21:00:00,1.64,2.03,2021-01-26,1.64,2.03,2021-Q1,MSFT
2021-04-27 20:00:00,1.77,2.03,2021-04-27,1.77,2.03,2021-Q2,MSFT
2021-07-27 20:00:00,1.93,2.17,2021-07-27,1.93,2.17,2021-Q3,MSFT
2021-10-26 20:00:00,2.07,2.71,2021-10-26,2.07,2.71,2021-Q4,MSFT
2022-01-25 21:00:00,2.32,2.48,2022-01-25,2.32,2.48,2022-Q1,MSFT
2022-04-26 20:00:00,2.19,2.22,2022-04-26,2.19,2.22,2022-Q2,MSFT
2022-07-26 20:00:00,2.3,2.23,2022-07-26,2.3,2.23,2022-Q3,MSFT
2022-10-25 20:00:00,2.29,2.35,2022-10-25,2.29,2.35,2022-Q4,MSFT
2023-01-24 21:00:00,2.27,2.2,2023-01-24,2.27,2.2,2023-Q1,MSFT
2023-04-25 20:00:00,2.24,2.45,2023-04-25,2.24,2.45,2023-Q2,MSFT
2023-07-25 20:00:00,2.55,2.69,2023-07-25,2.55,2.69,2023-Q3,MSFT
2023-10-24 20:00:00,2.65,2.99,2023-10-24,2.65,2.99,2023-Q4,MSFT
2024-01-30 21:00:00,2.77,2.93,2024-01-30,2.77,2.93,2024-Q1,MSFT
2024-04-25 20:00:00,2.83,2.94,2024-04-25,2.83,2.94,2024-Q2,MSFT
2024-07-30 20:00:00,2.93,2.95,2024-07-30,2.93,2.95,2024-Q3,MSFT
2024-10-30 20:00:00,3.11,3.3,2024-10-30,3.11,3.3,2024-Q4,MSFT
2025-01-29 21:00:00,3.1,3.23,2025-01-29,3.1,3.23,2025-Q1,MSFT
2025-04-30 20:00:00,3.22,3.46,2025-04-30,3.22,3.46,2025-Q2,MSFT
2025-07-30 20:00:00,3.38,3.65,2025-07-30,3.38,3.65,2025-Q3,MSFT
2025-10-29 20:00:00,3.66,3.72,2025-10-29,3.66,3.72,2025-Q4,MSFT
2026-01-28 21:00:00,3.85,5.16,2026-01-28,3.85,5.16,2026-Q1,MSFT
2026-04-29 21:00:00,4.09,,2026-04-29,4.09,,2026-Q2,MSFT
2001-07-10 20:00:00,0.94,0.94,2001-07-10,0.94,0.94,2001-Q3,MTB
2001-10-09 21:00:00,0.98,0.98,2001-10-09,0.98,0.98,2001-Q4,MTB
2002-01-09 22:00:00,1.0,1.05,2002-01-09,1.0,1.05,2002-Q1,MTB
2002-04-16 12:00:00,1.2,1.25,2002-04-16,1.2,1.25,2002-Q2,MTB
2002-07-10 11:00:00,1.25,1.26,2002-07-10,1.25,1.26,2002-Q3,MTB
2002-10-09 11:00:00,1.27,1.23,2002-10-09,1.27,1.23,2002-Q4,MTB
2003-01-10 13:00:00,1.32,1.33,2003-01-10,1.32,1.33,2003-Q1,MTB
2003-04-10 11:00:00,1.28,1.27,2003-04-10,1.28,1.27,2003-Q2,MTB
2003-07-14 12:00:00,1.24,1.27,2003-07-14,1.24,1.27,2003-Q3,MTB
2003-10-10 12:00:00,1.37,1.38,2003-10-10,1.37,1.38,2003-Q4,MTB
2004-01-12 13:00:00,1.4,1.36,2004-01-12,1.4,1.36,2004-Q1,MTB
2004-04-20 12:00:00,1.38,1.35,2004-04-20,1.38,1.35,2004-Q2,MTB
2004-07-12 12:00:00,1.45,1.63,2004-07-12,1.45,1.63,2004-Q3,MTB
2004-10-12 12:00:00,1.51,1.56,2004-10-12,1.51,1.56,2004-Q4,MTB
2005-01-11 13:00:00,1.59,1.62,2005-01-11,1.59,1.62,2005-Q1,MTB
2005-04-19 12:00:00,1.62,1.62,2005-04-19,1.62,1.62,2005-Q2,MTB
2005-07-12 12:00:00,1.65,1.69,2005-07-12,1.65,1.69,2005-Q3,MTB
2005-10-12 12:00:00,1.7,1.72,2005-10-12,1.7,1.72,2005-Q4,MTB
2006-01-11 13:00:00,1.75,1.78,2006-01-11,1.75,1.78,2006-Q1,MTB
2006-04-18 12:00:00,1.74,1.77,2006-04-18,1.74,1.77,2006-Q2,MTB
2006-07-12 12:00:00,1.81,1.89,2006-07-12,1.81,1.89,2006-Q3,MTB
2006-10-11 12:00:00,1.84,1.85,2006-10-11,1.84,1.85,2006-Q4,MTB
2007-01-11 13:00:00,1.88,1.88,2007-01-11,1.88,1.88,2007-Q1,MTB
2007-04-17 12:00:00,1.57,1.57,2007-04-17,1.57,1.57,2007-Q2,MTB
2007-07-12 12:00:00,1.85,1.92,2007-07-12,1.85,1.92,2007-Q3,MTB
2007-10-11 12:00:00,1.94,1.83,2007-10-11,1.94,1.83,2007-Q4,MTB
2008-01-14 13:00:00,1.75,1.52,2008-01-14,1.75,1.52,2008-Q1,MTB
2008-04-15 12:00:00,1.55,1.58,2008-04-15,1.55,1.58,2008-Q2,MTB
2008-07-14 12:00:00,1.5,1.53,2008-07-14,1.5,1.53,2008-Q3,MTB
2008-10-21 12:00:00,1.17,1.34,2008-10-21,1.17,1.34,2008-Q4,MTB
2009-01-22 12:00:00,1.1,1.16,2009-01-22,1.1,1.16,2009-Q1,MTB
2009-04-21 12:00:00,0.7,0.68,2009-04-21,0.7,0.68,2009-Q2,MTB
2009-07-20 12:00:00,0.59,0.79,2009-07-20,0.59,0.79,2009-Q3,MTB
2009-10-20 12:00:00,0.68,0.98,2009-10-20,0.68,0.98,2009-Q4,MTB
2010-01-20 13:00:00,0.86,1.04,2010-01-20,0.86,1.04,2010-Q1,MTB
2010-04-19 11:00:00,0.98,1.23,2010-04-19,0.98,1.23,2010-Q2,MTB
2010-07-21 12:00:00,1.28,1.46,2010-07-21,1.28,1.46,2010-Q3,MTB
2010-10-20 12:00:00,1.42,1.48,2010-10-20,1.42,1.48,2010-Q4,MTB
2011-01-14 12:00:00,1.47,1.45,2011-01-14,1.47,1.45,2011-Q1,MTB
2011-04-18 11:00:00,1.42,1.59,2011-04-18,1.42,1.59,2011-Q2,MTB
2011-07-20 12:00:00,1.56,2.42,2011-07-20,1.56,2.42,2011-Q3,MTB
2011-10-19 11:00:00,1.67,1.32,2011-10-19,1.67,1.32,2011-Q4,MTB
2012-01-17 14:00:00,1.52,1.04,2012-01-17,1.52,1.04,2012-Q1,MTB
2012-04-16 12:00:00,1.49,1.5,2012-04-16,1.49,1.5,2012-Q2,MTB
2012-07-17 12:00:00,1.68,1.71,2012-07-17,1.68,1.71,2012-Q3,MTB
2012-10-17 12:00:00,1.85,2.17,2012-10-17,1.85,2.17,2012-Q4,MTB
2013-01-16 13:00:00,2.16,2.16,2013-01-16,2.16,2.16,2013-Q1,MTB
2013-04-15 12:00:00,1.98,1.98,2013-04-15,1.98,1.98,2013-Q2,MTB
2013-07-17 12:00:00,2.09,2.17,2013-07-17,2.09,2.17,2013-Q3,MTB
2013-10-17 12:00:00,2.08,2.11,2013-10-17,2.08,2.11,2013-Q4,MTB
2014-01-17 13:00:00,1.92,1.74,2014-01-17,1.92,1.74,2014-Q1,MTB
2014-05-08 17:00:00,1.63,1.61,2014-05-08,1.63,1.61,2014-Q2,MTB
2014-07-17 12:00:00,1.9,1.98,2014-07-17,1.9,1.98,2014-Q3,MTB
2014-10-17 12:00:00,1.98,1.91,2014-10-17,1.98,1.91,2014-Q4,MTB
2015-01-20 13:00:00,1.94,1.92,2015-01-20,1.94,1.92,2015-Q1,MTB
2015-04-20 11:00:00,1.76,1.65,2015-04-20,1.76,1.65,2015-Q2,MTB
2015-07-16 12:00:00,1.98,1.99,2015-07-16,1.98,1.99,2015-Q3,MTB
2015-10-19 10:00:00,2.0,1.93,2015-10-19,2.0,1.93,2015-Q4,MTB
2016-01-19 11:00:00,1.97,2.05,2016-01-19,1.97,2.05,2016-Q1,MTB
2016-04-18 10:00:00,1.89,1.82,2016-04-18,1.89,1.82,2016-Q2,MTB
2016-07-20 10:00:00,2.07,2.03,2016-07-20,2.07,2.03,2016-Q3,MTB
2016-10-19 10:00:00,2.04,1.99,2016-10-19,2.04,1.99,2016-Q4,MTB
2017-01-19 11:00:00,2.03,1.98,2017-01-19,2.03,1.98,2017-Q1,MTB
2017-04-17 10:00:00,1.94,2.12,2017-04-17,1.94,2.12,2017-Q2,MTB
2017-07-19 10:00:00,2.25,2.35,2017-07-19,2.25,2.35,2017-Q3,MTB
2017-10-18 10:00:00,2.4,2.21,2017-10-18,2.4,2.21,2017-Q4,MTB
2018-01-18 12:00:00,2.4,2.66,2018-01-18,2.4,2.66,2018-Q1,MTB
2018-04-16 10:00:00,2.77,2.84,2018-04-16,2.77,2.84,2018-Q2,MTB
2018-07-18 10:00:00,3.16,3.25,2018-07-18,3.16,3.25,2018-Q3,MTB
2018-10-17 10:00:00,3.35,3.55,2018-10-17,3.35,3.55,2018-Q4,MTB
2019-01-17 11:00:00,3.5,3.73,2019-01-17,3.5,3.73,2019-Q1,MTB
2019-04-15 10:00:00,3.29,3.35,2019-04-15,3.29,3.35,2019-Q2,MTB
2019-07-18 10:00:00,3.68,3.61,2019-07-18,3.68,3.61,2019-Q3,MTB
2019-10-17 10:00:00,3.59,3.53,2019-10-17,3.59,3.53,2019-Q4,MTB
2020-01-23 11:00:00,3.46,3.64,2020-01-23,3.46,3.64,2020-Q1,MTB
2020-04-20 10:00:00,2.51,2.06,2020-04-20,2.51,2.06,2020-Q2,MTB
2020-07-23 10:00:00,1.86,1.7,2020-07-23,1.86,1.7,2020-Q3,MTB
2020-10-22 10:00:00,2.53,2.74,2020-10-22,2.53,2.74,2020-Q4,MTB
2021-01-21 10:00:00,3.04,3.51,2021-01-21,3.04,3.51,2021-Q1,MTB
2021-04-19 10:00:00,2.98,3.4,2021-04-19,2.98,3.4,2021-Q2,MTB
2021-07-21 10:00:00,3.54,3.49,2021-07-21,3.54,3.49,2021-Q3,MTB
2021-10-20 10:00:00,3.5,5.06,2021-10-20,3.5,5.06,2021-Q4,MTB
2022-01-20 11:00:00,3.26,3.49,2022-01-20,3.26,3.49,2022-Q1,MTB
2022-04-20 10:00:00,2.34,2.73,2022-04-20,2.34,2.73,2022-Q2,MTB
2022-07-20 10:00:00,3.15,3.12,2022-07-20,3.15,3.12,2022-Q3,MTB
2022-10-19 10:00:00,4.26,3.77,2022-10-19,4.26,3.77,2022-Q4,MTB
2023-01-19 11:00:00,4.44,4.51,2023-01-19,4.44,4.51,2023-Q1,MTB
2023-04-17 10:00:00,3.96,4.01,2023-04-17,3.96,4.01,2023-Q2,MTB
2023-07-19 10:00:00,4.03,4.11,2023-07-19,4.03,4.11,2023-Q3,MTB
2023-10-18 10:00:00,3.92,3.98,2023-10-18,3.92,3.98,2023-Q4,MTB
2024-01-18 11:00:00,3.67,3.6,2024-01-18,3.67,3.6,2024-Q1,MTB
2024-04-15 10:00:00,3.12,3.01,2024-04-15,3.12,3.01,2024-Q2,MTB
2024-07-18 09:00:00,3.49,3.79,2024-07-18,3.49,3.79,2024-Q3,MTB
2024-10-17 09:00:00,3.62,4.03,2024-10-17,3.62,4.03,2024-Q4,MTB
2025-01-16 10:00:00,3.74,3.77,2025-01-16,3.74,3.77,2025-Q1,MTB
2025-04-14 10:00:00,3.4,3.32,2025-04-14,3.4,3.32,2025-Q2,MTB
2025-07-16 09:00:00,4.01,4.24,2025-07-16,4.01,4.24,2025-Q3,MTB
2025-10-16 09:00:00,4.39,4.82,2025-10-16,4.39,4.82,2025-Q4,MTB
2026-01-16 10:00:00,4.47,4.67,2026-01-16,4.47,4.67,2026-Q1,MTB
2026-04-15 13:00:00,4.03,,2026-04-15,4.03,,2026-Q2,MTB
2002-07-24 20:00:00,,,2002-07-24,,,2002-Q3,NFLX
2002-10-17 20:00:00,,,2002-10-17,,,2002-Q4,NFLX
2003-01-15 21:00:00,,,2003-01-15,,,2003-Q1,NFLX
2003-04-17 20:00:00,,,2003-04-17,,,2003-Q2,NFLX
2003-07-17 20:00:00,,,2003-07-17,,,2003-Q3,NFLX
2003-10-15 20:00:00,,,2003-10-15,,,2003-Q4,NFLX
2004-01-21 21:00:00,,,2004-01-21,,,2004-Q1,NFLX
2004-04-15 20:00:00,,,2004-04-15,,,2004-Q2,NFLX
2004-07-15 20:00:00,,,2004-07-15,,,2004-Q3,NFLX
2004-10-14 20:00:00,,,2004-10-14,,,2004-Q4,NFLX
2005-01-24 21:00:00,,,2005-01-24,,,2005-Q1,NFLX
2005-04-21 20:00:00,,,2005-04-21,,,2005-Q2,NFLX
2005-07-25 20:00:00,,,2005-07-25,,,2005-Q3,NFLX
2005-10-19 20:00:00,,,2005-10-19,,,2005-Q4,NFLX
2006-01-24 21:00:00,,0.01,2006-01-24,,0.01,2006-Q1,NFLX
2006-04-24 20:00:00,,,2006-04-24,,,2006-Q2,NFLX
2006-07-24 20:00:00,,,2006-07-24,,,2006-Q3,NFLX
2006-10-23 20:00:00,,,2006-10-23,,,2006-Q4,NFLX
2007-01-24 21:00:00,,,2007-01-24,,,2007-Q1,NFLX
2007-04-18 12:00:00,,,2007-04-18,,,2007-Q2,NFLX
2007-07-23 20:00:00,,0.01,2007-07-23,,0.01,2007-Q3,NFLX
2007-10-22 20:00:00,,,2007-10-22,,,2007-Q4,NFLX
2008-01-23 21:00:00,,,2008-01-23,,,2008-Q1,NFLX
2008-04-21 20:00:00,,,2008-04-21,,,2008-Q2,NFLX
2008-07-25 11:00:00,0.01,0.01,2008-07-25,0.01,0.01,2008-Q3,NFLX
2008-10-20 20:00:00,,,2008-10-20,,,2008-Q4,NFLX
2009-01-26 21:00:00,0.01,0.01,2009-01-26,0.01,0.01,2009-Q1,NFLX
2009-04-23 20:00:00,,0.01,2009-04-23,,0.01,2009-Q2,NFLX
2009-07-23 20:00:00,0.01,0.01,2009-07-23,0.01,0.01,2009-Q3,NFLX
2009-10-22 20:00:00,0.01,0.01,2009-10-22,0.01,0.01,2009-Q4,NFLX
2010-01-27 21:00:00,0.01,0.01,2010-01-27,0.01,0.01,2010-Q1,NFLX
2010-04-21 20:00:00,0.01,0.01,2010-04-21,0.01,0.01,2010-Q2,NFLX
2010-07-21 20:00:00,0.01,0.01,2010-07-21,0.01,0.01,2010-Q3,NFLX
2010-10-20 20:00:00,0.01,0.01,2010-10-20,0.01,0.01,2010-Q4,NFLX
2011-01-26 21:00:00,0.01,0.01,2011-01-26,0.01,0.01,2011-Q1,NFLX
2011-04-25 20:00:00,0.02,0.02,2011-04-25,0.02,0.02,2011-Q2,NFLX
2011-07-25 20:00:00,0.02,0.02,2011-07-25,0.02,0.02,2011-Q3,NFLX
2011-10-25 00:00:00,0.01,0.02,2011-10-25,0.01,0.02,2011-Q4,NFLX
2012-01-26 00:00:00,0.01,0.01,2012-01-26,0.01,0.01,2012-Q1,NFLX
2012-04-23 20:00:00,,,2012-04-23,,,2012-Q2,NFLX
2012-07-24 20:00:00,,,2012-07-24,,,2012-Q3,NFLX
2012-10-23 20:00:00,,,2012-10-23,,,2012-Q4,NFLX
2013-01-23 21:00:00,,,2013-01-23,,,2013-Q1,NFLX
2013-04-22 20:00:00,,,2013-04-22,,,2013-Q2,NFLX
2013-07-22 20:00:00,0.01,0.01,2013-07-22,0.01,0.01,2013-Q3,NFLX
2013-10-21 20:00:00,0.01,0.01,2013-10-21,0.01,0.01,2013-Q4,NFLX
2014-01-22 21:00:00,0.01,0.01,2014-01-22,0.01,0.01,2014-Q1,NFLX
2014-04-21 20:00:00,0.01,0.01,2014-04-21,0.01,0.01,2014-Q2,NFLX
2014-07-21 20:00:00,0.02,0.02,2014-07-21,0.02,0.02,2014-Q3,NFLX
2014-10-15 20:00:00,0.01,0.01,2014-10-15,0.01,0.01,2014-Q4,NFLX
2015-01-20 21:00:00,0.01,0.01,2015-01-20,0.01,0.01,2015-Q1,NFLX
2015-04-15 20:00:00,0.01,0.01,2015-04-15,0.01,0.01,2015-Q2,NFLX
2015-07-15 20:00:00,,0.01,2015-07-15,,0.01,2015-Q3,NFLX
2015-10-14 20:00:00,0.01,0.01,2015-10-14,0.01,0.01,2015-Q4,NFLX
2016-01-19 21:00:00,,0.01,2016-01-19,,0.01,2016-Q1,NFLX
2016-04-18 20:00:00,,0.01,2016-04-18,,0.01,2016-Q2,NFLX
2016-07-18 20:00:00,,0.01,2016-07-18,,0.01,2016-Q3,NFLX
2016-10-17 20:00:00,0.01,0.01,2016-10-17,0.01,0.01,2016-Q4,NFLX
2017-01-18 21:00:00,0.01,0.02,2017-01-18,0.01,0.02,2017-Q1,NFLX
2017-04-17 20:00:00,0.04,0.04,2017-04-17,0.04,0.04,2017-Q2,NFLX
2017-07-17 20:00:00,0.02,0.02,2017-07-17,0.02,0.02,2017-Q3,NFLX
2017-10-16 20:00:00,0.03,0.03,2017-10-16,0.03,0.03,2017-Q4,NFLX
2018-01-22 21:00:00,0.04,0.04,2018-01-22,0.04,0.04,2018-Q1,NFLX
2018-04-16 20:00:00,0.06,0.06,2018-04-16,0.06,0.06,2018-Q2,NFLX
2018-07-16 20:00:00,0.08,0.09,2018-07-16,0.08,0.09,2018-Q3,NFLX
2018-10-16 20:00:00,0.07,0.09,2018-10-16,0.07,0.09,2018-Q4,NFLX
2019-01-17 21:00:00,0.02,0.03,2019-01-17,0.02,0.03,2019-Q1,NFLX
2019-04-16 20:00:00,0.06,0.08,2019-04-16,0.06,0.08,2019-Q2,NFLX
2019-07-17 20:00:00,0.06,0.06,2019-07-17,0.06,0.06,2019-Q3,NFLX
2019-10-16 20:00:00,0.1,0.15,2019-10-16,0.1,0.15,2019-Q4,NFLX
2020-01-21 21:00:00,0.05,0.13,2020-01-21,0.05,0.13,2020-Q1,NFLX
2020-04-21 21:00:00,0.16,0.16,2020-04-21,0.16,0.16,2020-Q2,NFLX
2020-07-16 20:00:00,0.18,0.16,2020-07-16,0.18,0.16,2020-Q3,NFLX
2020-10-20 21:00:00,0.21,0.17,2020-10-20,0.21,0.17,2020-Q4,NFLX
2021-01-19 21:00:00,0.14,0.12,2021-01-19,0.14,0.12,2021-Q1,NFLX
2021-04-20 20:00:00,0.3,0.38,2021-04-20,0.3,0.38,2021-Q2,NFLX
2021-07-20 20:00:00,0.32,0.3,2021-07-20,0.32,0.3,2021-Q3,NFLX
2021-10-19 20:00:00,0.26,0.32,2021-10-19,0.26,0.32,2021-Q4,NFLX
2022-01-20 21:00:00,0.08,0.13,2022-01-20,0.08,0.13,2022-Q1,NFLX
2022-04-19 20:00:00,0.29,0.35,2022-04-19,0.29,0.35,2022-Q2,NFLX
2022-07-19 20:00:00,0.29,0.32,2022-07-19,0.29,0.32,2022-Q3,NFLX
2022-10-18 20:00:00,0.21,0.31,2022-10-18,0.21,0.31,2022-Q4,NFLX
2023-01-19 21:00:00,0.05,0.01,2023-01-19,0.05,0.01,2023-Q1,NFLX
2023-04-18 20:00:00,0.29,0.29,2023-04-18,0.29,0.29,2023-Q2,NFLX
2023-07-19 20:00:00,0.29,0.33,2023-07-19,0.29,0.33,2023-Q3,NFLX
2023-10-18 20:00:00,0.35,0.37,2023-10-18,0.35,0.37,2023-Q4,NFLX
2024-01-23 21:00:00,0.22,0.21,2024-01-23,0.22,0.21,2024-Q1,NFLX
2024-04-18 20:00:00,0.45,0.53,2024-04-18,0.45,0.53,2024-Q2,NFLX
2024-07-18 20:00:00,0.47,0.49,2024-07-18,0.47,0.49,2024-Q3,NFLX
2024-10-17 20:00:00,0.51,0.54,2024-10-17,0.51,0.54,2024-Q4,NFLX
2025-01-21 21:00:00,0.42,0.43,2025-01-21,0.42,0.43,2025-Q1,NFLX
2025-04-17 20:00:00,0.57,0.66,2025-04-17,0.57,0.66,2025-Q2,NFLX
2025-07-17 20:00:00,0.7,0.72,2025-07-17,0.7,0.72,2025-Q3,NFLX
2025-10-21 20:00:00,0.7,0.59,2025-10-21,0.7,0.59,2025-Q4,NFLX
2026-01-20 21:00:00,0.55,0.56,2026-01-20,0.55,0.56,2026-Q1,NFLX
2026-04-16 21:00:00,0.76,,2026-04-16,0.76,,2026-Q2,NFLX
2012-08-01 20:00:00,-0.01,-0.01,2012-08-01,-0.01,-0.01,2012-Q3,NOW
2012-10-24 20:00:00,-0.02,-0.01,2012-10-24,-0.02,-0.01,2012-Q4,NOW
2013-01-30 21:00:00,-0.01,,2013-01-30,-0.01,,2013-Q1,NOW
2013-04-24 20:00:00,-0.01,,2013-04-24,-0.01,,2013-Q2,NOW
2013-07-31 20:00:00,-0.01,-0.01,2013-07-31,-0.01,-0.01,2013-Q3,NOW
2013-10-23 20:00:00,,,2013-10-23,,,2013-Q4,NOW
2014-01-29 21:00:00,,,2014-01-29,,,2014-Q1,NOW
2014-04-23 20:00:00,-0.02,-0.02,2014-04-23,-0.02,-0.02,2014-Q2,NOW
2014-07-30 21:00:00,-0.01,-0.01,2014-07-30,-0.01,-0.01,2014-Q3,NOW
2014-10-22 20:00:00,,0.01,2014-10-22,,0.01,2014-Q4,NOW
2015-01-28 21:00:00,,0.01,2015-01-28,,0.01,2015-Q1,NOW
2015-04-16 20:00:00,,,2015-04-16,,,2015-Q2,NOW
2015-07-29 20:00:00,,0.01,2015-07-29,,0.01,2015-Q3,NOW
2015-10-21 20:00:00,0.02,0.03,2015-10-21,0.02,0.03,2015-Q4,NOW
2016-01-27 21:00:00,0.02,0.04,2016-01-27,0.02,0.04,2016-Q1,NOW
2016-04-20 20:00:00,0.01,0.02,2016-04-20,0.01,0.02,2016-Q2,NOW
2016-07-27 20:00:00,0.02,0.03,2016-07-27,0.02,0.03,2016-Q3,NOW
2016-10-26 20:00:00,0.04,0.05,2016-10-26,0.04,0.05,2016-Q4,NOW
2017-01-25 21:00:00,0.05,0.05,2017-01-25,0.05,0.05,2017-Q1,NOW
2017-04-26 20:00:00,0.03,0.05,2017-04-26,0.03,0.05,2017-Q2,NOW
2017-07-26 20:00:00,0.04,0.04,2017-07-26,0.04,0.04,2017-Q3,NOW
2017-10-25 20:00:00,0.06,0.08,2017-10-25,0.06,0.08,2017-Q4,NOW
2018-01-31 21:00:00,0.07,0.07,2018-01-31,0.07,0.07,2018-Q1,NOW
2018-04-25 20:00:00,0.07,0.11,2018-04-25,0.07,0.11,2018-Q2,NOW
2018-07-25 20:00:00,0.09,0.1,2018-07-25,0.09,0.1,2018-Q3,NOW
2018-10-24 20:00:00,0.12,0.14,2018-10-24,0.12,0.14,2018-Q4,NOW
2019-01-30 21:00:00,0.13,0.15,2019-01-30,0.13,0.15,2019-Q1,NOW
2019-04-24 20:00:00,0.11,0.13,2019-04-24,0.11,0.13,2019-Q2,NOW
2019-07-24 20:00:00,0.13,0.14,2019-07-24,0.13,0.14,2019-Q3,NOW
2019-10-23 20:00:00,0.18,0.2,2019-10-23,0.18,0.2,2019-Q4,NOW
2020-01-29 21:00:00,0.17,0.19,2020-01-29,0.17,0.19,2020-Q1,NOW
2020-04-29 20:00:00,0.19,0.21,2020-04-29,0.19,0.21,2020-Q2,NOW
2020-07-29 20:00:00,0.2,0.25,2020-07-29,0.2,0.25,2020-Q3,NOW
2020-10-28 20:00:00,0.21,0.24,2020-10-28,0.21,0.24,2020-Q4,NOW
2021-01-27 21:00:00,0.21,0.23,2021-01-27,0.21,0.23,2021-Q1,NOW
2021-04-28 20:00:00,0.27,0.3,2021-04-28,0.27,0.3,2021-Q2,NOW
2021-07-28 20:00:00,0.24,0.28,2021-07-28,0.24,0.28,2021-Q3,NOW
2021-10-27 20:00:00,0.28,0.31,2021-10-27,0.28,0.31,2021-Q4,NOW
2022-01-26 21:00:00,0.29,0.29,2022-01-26,0.29,0.29,2022-Q1,NOW
2022-04-27 20:00:00,0.34,0.35,2022-04-27,0.34,0.35,2022-Q2,NOW
2022-07-27 20:00:00,0.31,0.32,2022-07-27,0.31,0.32,2022-Q3,NOW
2022-10-26 20:00:00,0.37,0.39,2022-10-26,0.37,0.39,2022-Q4,NOW
2023-01-25 21:00:00,0.4,0.46,2023-01-25,0.4,0.46,2023-Q1,NOW
2023-04-26 20:00:00,0.41,0.47,2023-04-26,0.41,0.47,2023-Q2,NOW
2023-07-26 20:00:00,0.41,0.47,2023-07-26,0.41,0.47,2023-Q3,NOW
2023-10-25 20:00:00,0.51,0.58,2023-10-25,0.51,0.58,2023-Q4,NOW
2024-01-24 21:00:00,0.56,0.62,2024-01-24,0.56,0.62,2024-Q1,NOW
2024-04-24 20:00:00,0.63,0.68,2024-04-24,0.63,0.68,2024-Q2,NOW
2024-07-24 20:00:00,0.57,0.63,2024-07-24,0.57,0.63,2024-Q3,NOW
2024-10-23 20:00:00,0.69,0.74,2024-10-23,0.69,0.74,2024-Q4,NOW
2025-01-29 21:00:00,0.73,0.73,2025-01-29,0.73,0.73,2025-Q1,NOW
2025-04-23 20:00:00,0.77,0.81,2025-04-23,0.77,0.81,2025-Q2,NOW
2025-07-23 20:00:00,0.71,0.82,2025-07-23,0.71,0.82,2025-Q3,NOW
2025-10-29 20:00:00,0.85,0.96,2025-10-29,0.85,0.96,2025-Q4,NOW
2026-01-28 21:00:00,0.89,0.92,2026-01-28,0.89,0.92,2026-Q1,NOW
2026-04-22 21:00:00,0.97,,2026-04-22,0.97,,2026-Q2,NOW
2002-02-14 21:00:00,,,2002-02-14,,,2002-Q1,NVDA
2002-02-14 21:00:00,,,2002-02-14,,,2002-Q1,NVDA
2002-05-22 20:00:00,,,2002-05-22,,,2002-Q2,NVDA
2002-05-22 20:00:00,,,2002-05-22,,,2002-Q2,NVDA
2002-08-15 20:00:00,,,2002-08-15,,,2002-Q3,NVDA
2002-08-15 20:00:00,,,2002-08-15,,,2002-Q3,NVDA
2002-11-07 21:00:00,,,2002-11-07,,,2002-Q4,NVDA
2003-02-13 21:00:00,,,2003-02-13,,,2003-Q1,NVDA
2003-05-08 20:00:00,,,2003-05-08,,,2003-Q2,NVDA
2003-08-07 20:00:00,,,2003-08-07,,,2003-Q3,NVDA
2003-11-06 21:00:00,,,2003-11-06,,,2003-Q4,NVDA
2004-02-12 21:00:00,,,2004-02-12,,,2004-Q1,NVDA
2004-05-06 20:00:00,,,2004-05-06,,,2004-Q2,NVDA
2004-08-05 20:00:00,,,2004-08-05,,,2004-Q3,NVDA
2004-11-04 21:00:00,,,2004-11-04,,,2004-Q4,NVDA
2005-02-17 21:00:00,,,2005-02-17,,,2005-Q1,NVDA
2005-05-12 20:00:00,,,2005-05-12,,,2005-Q2,NVDA
2005-08-11 20:00:00,,,2005-08-11,,,2005-Q3,NVDA
2005-11-09 21:00:00,,,2005-11-09,,,2005-Q4,NVDA
2006-02-16 21:00:00,,,2006-02-16,,,2006-Q1,NVDA
2006-05-11 20:00:00,,,2006-05-11,,,2006-Q2,NVDA
2006-11-09 21:00:00,,,2006-11-09,,,2006-Q4,NVDA
2006-11-09 21:00:00,,0.01,2006-11-09,,0.01,2006-Q4,NVDA
2007-02-13 21:00:00,0.01,0.01,2007-02-13,0.01,0.01,2007-Q1,NVDA
2007-05-10 20:00:00,0.01,0.01,2007-05-10,0.01,0.01,2007-Q2,NVDA
2007-08-09 20:00:00,0.01,0.01,2007-08-09,0.01,0.01,2007-Q3,NVDA
2007-11-08 21:00:00,0.01,0.01,2007-11-08,0.01,0.01,2007-Q4,NVDA
2008-02-13 22:00:00,0.01,0.01,2008-02-13,0.01,0.01,2008-Q1,NVDA
2008-05-08 20:00:00,0.01,0.01,2008-05-08,0.01,0.01,2008-Q2,NVDA
2008-08-12 20:00:00,,,2008-08-12,,,2008-Q3,NVDA
2008-11-06 21:00:00,,0.01,2008-11-06,,0.01,2008-Q4,NVDA
2009-02-10 21:00:00,,,2009-02-10,,,2009-Q1,NVDA
