ticker,fiscal_quarter,p_text,actual,is_oos
DAL,2024-Q4,0.841466636862483,1,True
DAL,2025-Q1,0.7614227905145969,1,True
DAL,2025-Q2,0.9178449034079911,1,True
DAL,2025-Q3,0.7096473536065416,1,True
GS,2023-Q1,0.8989716348751375,0,True
GS,2023-Q2,0.8805627807748659,1,True
GS,2023-Q3,0.8374845443621497,1,True
GS,2023-Q4,0.8404662298094495,1,True
GS,2024-Q1,0.8715152203017922,1,True
GS,2024-Q2,0.6840493550274122,1,True
GS,2024-Q3,0.86313951828244,1,True
GS,2024-Q4,0.6908796849086647,1,True
GS,2025-Q1,0.6746039232541724,1,True
GS,2025-Q2,0.8656864131918989,1,True
GS,2025-Q3,0.8505862582089624,1,True
INTC,2023-Q1,0.8528422251085164,1,True
INTC,2023-Q2,0.921024864619061,1,True
INTC,2023-Q3,0.9628902811383248,1,True
INTC,2023-Q4,0.918446454902163,0,True
INTC,2024-Q1,0.7362178865045406,0,True
INTC,2024-Q2,0.7046199722242925,0,True
INTC,2024-Q3,0.8874160623207525,1,True
INTC,2024-Q4,0.8186101052736117,1,True
INTC,2025-Q1,0.8892074618080458,0,True
INTC,2025-Q2,0.9344506184479252,1,True
INTC,2025-Q3,0.9679737599106697,1,True
JPM,2023-Q1,0.8580078141505104,1,True
JPM,2023-Q2,0.9357198770267035,1,True
JPM,2023-Q3,0.8596531223906013,1,True
JPM,2023-Q4,0.8988331883880757,1,True
JPM,2024-Q1,0.758437509262821,1,True
JPM,2024-Q2,0.8503924770033848,1,True
JPM,2024-Q3,0.8733391229550872,1,True
JPM,2024-Q4,0.7937956938899228,1,True
JPM,2025-Q1,0.8113073150330407,1,True
JPM,2025-Q2,0.8881806827912805,1,True
JPM,2025-Q3,0.7609788371170201,1,True
MS,2023-Q1,0.8765157076078184,1,True
MS,2023-Q2,0.9310945056271765,1,True
MS,2023-Q3,0.8516738583906093,1,True
MS,2023-Q4,0.7013708782232305,1,True
MS,2024-Q1,0.8072182267361369,1,True
MS,2024-Q2,0.8887031263302112,1,True
MS,2024-Q3,0.8751501117506851,1,True
MS,2024-Q4,0.8640228420702262,1,True
MS,2025-Q1,0.7118035408350587,1,True
MS,2025-Q2,0.970516948373529,1,True
MS,2025-Q3,0.9257366545323078,1,True
MSFT,2023-Q1,0.8608454185873725,1,True
MSFT,2023-Q2,0.8708848828025433,1,True
MSFT,2023-Q3,0.9593304541040543,1,True
MSFT,2023-Q4,0.960572631451996,1,True
MSFT,2024-Q1,0.9477317154129565,1,True
MSFT,2024-Q2,0.9401559543291576,1,True
MSFT,2024-Q3,0.9085797477873847,1,True
MSFT,2024-Q4,0.7871339159792216,1,True
MSFT,2025-Q1,0.9108917681412798,1,True
MSFT,2025-Q2,0.9831007066401058,1,True
MSFT,2025-Q3,0.9129959135897157,1,True
MTB,2023-Q1,0.9188132114911503,1,True
MTB,2023-Q2,0.9186523579894961,1,True
MTB,2023-Q3,0.9090861112956978,0,True
MTB,2023-Q4,0.8366524699896238,0,True
MTB,2024-Q1,0.7435996329700503,1,True
MTB,2024-Q2,0.8145861406391687,1,True
MTB,2024-Q3,0.8703267381325059,1,True
MTB,2024-Q4,0.8691610272412642,0,True
MTB,2025-Q1,0.9515548500482581,1,True
MTB,2025-Q2,0.9351632770248988,1,True
MTB,2025-Q3,0.9244247829800367,1,True
NFLX,2023-Q1,0.4966117092174545,1,True
NFLX,2023-Q2,0.5277966334833682,1,True
NFLX,2023-Q3,0.5037425309395669,0,True
NFLX,2023-Q4,0.5852356717034592,1,True
NFLX,2024-Q1,0.6461705851886432,1,True
NFLX,2024-Q2,0.7958148108766842,1,True
NFLX,2024-Q3,0.7257041264901604,1,True
NFLX,2024-Q4,0.7419909297613099,1,True
NFLX,2025-Q1,0.7940353787850727,1,True
NFLX,2025-Q2,0.8057059778999065,0,True
NFLX,2025-Q3,0.847576456947544,1,True
NOW,2023-Q1,0.41433081512595726,1,True
NOW,2023-Q2,0.7853985858942537,1,True
NOW,2023-Q3,0.6091668799657133,0,True
NOW,2023-Q4,0.8711426350010116,1,True
NOW,2024-Q1,0.6340678703762112,1,True
NOW,2024-Q2,0.5972073835580325,1,True
NOW,2024-Q3,0.5215739047813227,1,True
NOW,2024-Q4,0.7185526440127998,1,True
NOW,2025-Q1,0.5008912175396143,1,True
NOW,2025-Q2,0.48473093428877934,1,True
NOW,2025-Q3,0.6089326557147705,1,True
NVDA,2023-Q1,0.6777281697769802,1,True
NVDA,2023-Q2,0.24731475001168668,1,True
NVDA,2023-Q3,0.5362719686622016,1,True
NVDA,2023-Q4,0.7164633841026673,1,True
NVDA,2024-Q1,0.6634760775374736,1,True
NVDA,2024-Q2,0.803681964987444,1,True
NVDA,2024-Q3,0.8293681398234352,1,True
NVDA,2024-Q4,0.7754121040151256,1,True
NVDA,2025-Q1,0.4883976737487501,0,True
NVDA,2025-Q2,0.4660572868465951,1,True
NVDA,2025-Q3,0.6867961979267426,1,True
PNC,2023-Q1,0.9322931968419675,1,True
PNC,2023-Q2,0.9504648019986366,1,True
PNC,2023-Q3,0.9322861491352372,1,True
PNC,2023-Q4,0.8428797380851026,1,True
PNC,2024-Q1,0.9379630417546422,1,True
PNC,2024-Q3,0.9451075674769952,1,True
PNC,2024-Q4,0.9486295845548315,1,True
PNC,2025-Q1,0.8972779578508107,1,True
PNC,2025-Q2,0.9659873594420307,1,True
PNC,2025-Q3,0.8710672839462763,1,True
QCOM,2023-Q1,0.9037247363811808,1,True
QCOM,2023-Q2,0.9082626241112806,1,True
QCOM,2023-Q3,0.922763483314578,1,True
QCOM,2023-Q4,0.9470497187886864,1,True
QCOM,2024-Q1,0.906189634806708,1,True
QCOM,2024-Q2,0.7690183854455765,1,True
QCOM,2024-Q3,0.9043748701191165,1,True
QCOM,2024-Q4,0.8567229144677448,1,True
QCOM,2025-Q1,0.9173593669725784,1,True
QCOM,2025-Q2,0.8808481426591513,1,True
QCOM,2025-Q3,0.9342007344441053,0,True
SHOP,2023-Q1,0.8347757938067257,0,True
SHOP,2023-Q2,0.8846656701650506,1,True
SHOP,2023-Q3,0.892520826545295,1,True
SHOP,2023-Q4,0.7546117195117409,1,True
SHOP,2024-Q1,0.8782916379081613,1,True
SHOP,2024-Q2,0.8040876110494181,1,True
SHOP,2024-Q3,0.6797778741281267,0,True
SHOP,2024-Q4,0.7646554708536101,1,True
SHOP,2025-Q1,0.6836869274213052,1,True
SHOP,2025-Q2,0.6465259684389566,1,True
SHOP,2025-Q3,0.7251716155720467,0,True
STT,2023-Q1,0.6624750051325641,1,True
STT,2023-Q2,0.6758834779880228,1,True
STT,2023-Q3,0.6848418653560787,1,True
STT,2023-Q4,0.6912028089655539,1,True
STT,2024-Q1,0.7669657148497073,1,True
STT,2024-Q2,0.8218381945701304,1,True
STT,2024-Q3,0.7969070081413426,1,True
STT,2024-Q4,0.5617029346918665,1,True
STT,2025-Q1,0.856761264518441,1,True
STT,2025-Q2,0.9081358561771016,1,True
STT,2025-Q3,0.7925828746906964,1,True
TSLA,2023-Q1,0.7919629554139969,1,True
TSLA,2023-Q2,0.8425319794143258,0,True
TSLA,2023-Q3,0.5539490714699753,0,True
TSLA,2023-Q4,0.6958328780947872,0,True
TSLA,2024-Q1,0.7701059737411807,0,True
TSLA,2024-Q2,0.7531919315202567,1,True
TSLA,2024-Q3,0.9334553982170425,1,True
TSLA,2024-Q4,0.6526461399008976,0,True
TSLA,2025-Q1,0.5213852878777412,0,True
TSLA,2025-Q2,0.7613321696586269,0,True
TSLA,2025-Q3,0.8769428039636281,0,True
TSM,2023-Q1,0.8576500837332003,1,True
TSM,2023-Q2,0.769229018014114,1,True
TSM,2023-Q3,0.8103162648259733,1,True
TSM,2023-Q4,0.8311589688818805,1,True
TSM,2024-Q1,0.8030452654936902,1,True
TSM,2024-Q2,0.8800892266911512,1,True
TSM,2024-Q3,0.8596400906037036,1,True
TSM,2024-Q4,0.9480707207488139,1,True
TSM,2025-Q1,0.7970127812662466,1,True
TSM,2025-Q2,0.8339611064499837,1,True
TSM,2025-Q3,0.9185073337693114,1,True
WFC,2023-Q1,0.8534790693247121,1,True
WFC,2023-Q2,0.9485513323497324,1,True
WFC,2023-Q3,0.8910559763239548,1,True
WFC,2023-Q4,0.8994642076057996,1,True
WFC,2024-Q1,0.8716794728483412,1,True
WFC,2024-Q2,0.8499084558489084,1,True
WFC,2024-Q3,0.9417521869279609,1,True
WFC,2024-Q4,0.9650778637256804,1,True
WFC,2025-Q1,0.7610110543646799,1,True
WFC,2025-Q2,0.7469114705855562,1,True
WFC,2025-Q3,0.8725916781064413,1,True
